nct_id,title,overall_status,study_type,completion_date,lead_sponsor,lead_sponsor_class,collaborator,collaborator_class,phase,locations,has_drug_intervention,drugs,disposition_date,results_date,enrollment,phase_normalised,is_completed,is_overdue,pubmed_results
NCT00822055,Comparison of the Fixed Combinations of Brimonidine/Timolol and Dorzolamide/Timolol in Subjects With Open-Angle Glaucoma or Ocular Hypertension,Completed,Interventional,2006-11-01,Allergan,Industry,,,4,Canada,True,brimonidine tartrate 0.2%/timolol maleate 0.5% fixed combination; dorzolamide hcl 2%/timolol maleate 0.5% fixed combination; brimonidine tartrate 0.2%/timolol maleate 0.5% fixed combination as adjunctive to current prostaglandin therapy; dorzolamide hcl 2%/timolol maleate 0.5% fixed combination as adjunctive to current prostaglandin therapy; ,,,140.0,4,True,False,True
NCT00826280,Caffeine's Effect on Regadenoson Administration With Single Photon Emission Computed Tomography (SPECT) Myocardial Perfusion Imaging (MPI),Completed,Interventional,2010-07-01,Astellas Pharma Inc,Industry,,,3,United States,True,regadenoson; overencapsulated caffeine; placebo; ,,2011-07-08,347.0,3,True,False,False
NCT00829283,Treatment of Obesity and Binge Eating: Behavioral Weight Loss Versus Stepped Care,Completed,Interventional,2013-11-01,Yale University,Other,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,,United States,True,Placebo; Sibutramine/Orlistat; ,,2015-10-27,191.0,5,True,False,False
NCT00834210,Dapsone Gel 5% and Tazarotene Cream 0.1% Versus Tazarotene Cream 0.1% Monotherapy for Facial Acne Vulgaris,Completed,Interventional,2009-09-01,Allergan,Industry,,,4,United States,True,Dapsone; Tazarotene; ,,2011-09-22,171.0,4,True,False,False
NCT00835198,Dapsone Gel 5% and Tretinoin Gel 0.025% Versus Tretinoin Gel 0.025% Monotherapy for Facial Acne Vulgaris,Completed,Interventional,2009-08-01,Allergan,Industry,,,4,United States,True,Dapsone; Tretinoin; Tretinoin; ,,2011-09-22,163.0,4,True,False,False
NCT00838981,Pharmacotherapy & CM for Opioid and Cocaine Dependence,Completed,Interventional,2014-03-01,Yale University,Other,National Institute on Drug Abuse (NIDA),NIH,,United States,True,Modafinil; Sugar Pill; ,,,90.0,5,True,True,False
NCT00840645,A Long-term Study of YM178 in Symptomatic Overactive Bladder Patients,Completed,Interventional,2010-03-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM178; ,,,204.0,3,True,True,False
NCT00842985,Dronabinol Interactions in Humans,Completed,Interventional,2009-10-01,Yale University,Other,VA Office of Research and Development National Institute on Drug Abuse (NIDA),U.S. Fed NIH,,United States,True,Dronabinol + Modafinil; Dronabinol + Placebo; Placebo + Modafinil; Placebo + Placebo; ,,2011-08-05,53.0,5,True,False,False
NCT00850343,Long-term Treatment Study of Certolizumab Pegol Without Coadministration of Methotrexate in Japanese Rheumatoid Arthritis (RA) Patients,Completed,Interventional,2013-05-01,Astellas Pharma Inc,Industry,UCB Japan Co. Ltd.,Industry,3,Japan,True,Certolizumab pegol; ,,2014-09-09,208.0,3,True,False,False
NCT00851318,Long-term Treatment Study of Certolizumab Pegol (CDP870) as Add-on Medication to Methotrexate in Japanese Rheumatoid Arthritis (RA) Patients,Completed,Interventional,2013-06-01,Astellas Pharma Inc,Industry,UCB Japan Co. Ltd.,Industry,3,Japan,True,Certolizumab pegol; Methotrexate; ,,2014-09-09,285.0,3,True,False,False
NCT00858962,Buprenorphine/Raltegravir Pharmacokinetic Interaction Study,Completed,Interventional,2009-12-01,Yale University,Other,National Institute on Drug Abuse (NIDA) Merck Sharp & Dohme Corp.,NIH Industry,,United States,True,Raltegravir; ,,2012-05-31,12.0,5,True,False,False
NCT00860028,Varenicline for Smoking Cessation in Heavy Drinking Smokers,Completed,Interventional,2010-05-01,Yale University,Other,National Institute on Alcohol Abuse and Alcoholism (NIAAA),NIH,2,,True,Varenicline; ,,2012-01-03,30.0,2,True,False,False
NCT00862641,A Study of the Safety and Tolerance of Regadenoson in Subjects With Asthma or Chronic Obstructive Pulmonary Disease,Completed,Interventional,2009-10-01,Astellas Pharma Inc,Industry,,,4,United States,True,Regadenoson; Placebo; ,,2010-11-15,1009.0,4,True,False,False
NCT00863551,Sanctura Muscarinic Receptor Antagonist Resists Transport (SMART) Trial,Completed,Interventional,2009-08-01,Allergan,Industry,,,4,United States,True,Trospium Chloride; ,,2011-11-16,12.0,4,True,False,False
NCT00863707,A Study of the Safety and Tolerance of Regadenoson in Subjects With Renal Impairment,Completed,Interventional,2009-12-01,Astellas Pharma Inc,Industry,,,4,United States,True,Regadenoson; Placebo; ,,2010-12-28,511.0,4,True,False,False
NCT00865137,An Open Study Assessing Bioavailability of a Modified Formulation of Tacrolimus in Kidney Transplant Recipients,Completed,Interventional,2007-12-01,Astellas Pharma Inc,Industry,,,3,Netherlands,True,"Tacrolimus, modified release; ",,,27.0,3,True,True,False
NCT00874887,A Clinical Study to Evaluate if Benzalkonium Chloride (BAK) in a Quinolone Eyedrop Reduces the Likelihood of Developing Resistant Organisms,Completed,Interventional,2009-09-01,Allergan,Industry,,,4,Canada United States,True,moxifloxacin 0.5% HCI ophthalmic solution; gatifloxacin ophthalmic solution 0.3%; ,,2011-11-16,66.0,4,True,False,False
NCT00884585,Efficacy and Safety Study of Cyclosporine 0.010% to Treat Atopic Keratoconjunctivitis,Completed,Interventional,2010-10-01,Allergan,Industry,,,3,Australia Canada Czech Republic France Germany India Israel Italy New Zealand Spain United Kingdom United States,True,Cyclosporine Vehicle; Cyclosporine 0.010%; ,,2012-09-27,176.0,3,True,False,False
NCT00892749,Long-term Study in Patients With Chronic Kidney Disease and Hyperphosphatemia on Hemodialysis,Completed,Interventional,2010-09-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1585; ,,,248.0,3,True,True,False
NCT00907426,Safety and Efficacy Study of Bimatoprost to Treat Hypotrichosis of the Eyelashes After Application to the Eyelid Margin,Completed,Interventional,2010-11-01,Allergan,Industry,,,3,United Kingdom United States,True,Bimatoprost 0.03% solution; Vehicle solution; ,,2012-08-21,368.0,3,True,False,False
NCT00909571,Pharmacokinetics of Tacrolimus in Liver Transplantation Patients Treated With Prograf and Modified Release Tacrolimus,Completed,Interventional,2010-03-01,Astellas Pharma Inc,Industry,"Astellas Pharma Korea, Inc.",Industry,3,"Korea, Republic of",True,FK506E (modified release tacrolimus); Prograf (tacrolimus); ,,,10.0,3,True,True,False
NCT00910520,Botulinum Toxin Type A for the Treatment of Patients With Idiopathic Overactive Bladder With Urinary Incontinence,Completed,Interventional,2011-08-01,Allergan,Industry,,,3,Belgium Czech Republic Germany Poland Russian Federation United Kingdom United States,True,normal saline; ,,2013-01-29,548.0,3,True,False,False
NCT00910845,Study of Botulinum Toxin Type A for the Treatment of Patients With Idiopathic Overactive Bladder With Urinary Incontinence,Completed,Interventional,2011-07-01,Allergan,Industry,,,3,Canada United States,True,normal saline; ,,2013-01-29,557.0,3,True,False,False
NCT00912964,A Study to Test the Efficacy and Safety of the Beta-3 Agonist Mirabegron (YM178) in Patients With Symptoms of Overactive Bladder,Completed,Interventional,2010-04-01,Astellas Pharma Inc,Industry,,,3,Canada Czech Republic Denmark Finland Germany Hungary Norway Slovakia Spain Sweden United States,True,Mirabegron; Placebo; ,,2012-07-17,2030.0,3,True,False,False
NCT00913120,Prevention of Venous Thromboembolism in Patients Undergoing Elective Total Hip Replacement Surgery,Completed,Interventional,2010-03-01,Astellas Pharma Inc,Industry,,,2/3,"Japan Korea, Republic of Taiwan Thailand",True,YM150; Placebo; Enoxaparin; ,,,610.0,2,True,True,False
NCT00913770,"Models of Screening, Brief Intervention With a Facilitated Referral to Treatment (SBIRT) for Opioid Patients in the Emergency Department",Completed,Interventional,2013-08-01,Yale University,Other,National Institute on Drug Abuse (NIDA),NIH,,United States,True,Buprenorphine Initiation; ,,2015-05-11,329.0,5,True,False,False
NCT00917254,Prevention of Venous Thromboembolism in Patients Undergoing Elective Total Knee Replacement Surgery,Completed,Interventional,2010-01-01,Astellas Pharma Inc,Industry,,,2/3,Japan Taiwan Thailand,True,YM150; Placebo; Enoxaparin; ,,,369.0,2,True,True,False
NCT00918411,A Preliminary Study to Explore Clinical Endpoints in Patients (Male) With Diarrhea-predominant Irritable Bowel Syndrome,Completed,Interventional,2009-12-01,Astellas Pharma Inc,Industry,,,4,Japan,True,Ramosetron; Placebo; ,,,98.0,4,True,True,False
NCT00932022,Trospium Chloride XR in Obese Female Patients With Overactive Bladder,Completed,Interventional,2011-12-01,Allergan,Industry,,,4,United States,True,"Trospium Chloride, Extended Release (XR); ",,2012-12-14,127.0,4,True,False,False
NCT00932477,Safety and Tolerability of Artificial Tears in Dry Eye Subjects,Completed,Interventional,2009-09-01,Allergan,Industry,,,,United States,True,"Formulation 1: Carboxymethylcellulose Sodium, Glycerin and Polysorbate 80, based artificial tear; Formulation 2: Carboxymethylcellulose Sodium, Glycerin and Polysorbate 80, based artificial tear; Glycerin and Polysorbate 80 based artificial tear; ",,2011-11-09,47.0,5,True,False,False
NCT00935493,Guanfacine Treatment for Prefrontal Cognitive Dysfunction in Elderly Subjects,Completed,Interventional,2012-08-01,Yale University,Other,National Institute on Aging (NIA),NIH,,United States,True,Guanfacine; Guanfacine; Placebo; ,,2014-06-18,154.0,5,True,False,False
NCT00937820,Prevention of Recurrence of Venous Thromboembolism in Patients With a History of Venous Thromboembolism,Completed,Interventional,2010-12-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM150; ,,,87.0,3,True,True,False
NCT00937911,Prevention of Venous Thromboembolism in Subjects Undergoing Hip Fracture Surgery or Surgery in the Lower Extremities,Completed,Interventional,2010-04-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM150; ,,,101.0,3,True,True,False
NCT00938704,Study to Compare the Efficacy and Safety of Two Non-Preserved Artificial Tears for the Treatment of Dry Eye Signs and Symptoms,Completed,Interventional,2009-06-01,Allergan,Industry,,,4,Germany,True,carboxymethylcellulose 0.5% +glycerin 0.9%; sodium hyaluronate 0.18%; ,,2011-09-22,71.0,4,True,False,False
NCT00938730,A Study Evaluating Safety and Tolerability of YM150 Compared to Warfarin in Subjects With Atrial Fibrillation,Completed,Interventional,2010-09-01,Astellas Pharma Inc,Industry,,,2,"Australia Austria Bulgaria Czech Republic Estonia France Germany Hungary India Israel Japan Korea, Republic of Malaysia Netherlands Philippines Poland Russian Federation Slovakia South Africa Spain Thailand Ukraine United Kingdom",True,YM150; Warfarin; ,,,1280.0,2,True,False,True
NCT00942435,A Study to Assess the Effect of YM150 for Prevention of Venous Thromboembolism in Patients Undergoing Major Abdominal Surgery,Completed,Interventional,2010-04-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM150; ,,,156.0,3,True,False,True
NCT00956319,A Study to Evaluate Efficacy and Safety of Zolpidem Modified Release Formulation in Insomnia Patients,Completed,Interventional,2010-11-01,Astellas Pharma Inc,Industry,,,4,Taiwan,True,Zolpidem MR; Estazolam; ,,,42.0,4,True,True,False
NCT00958035,Study of Bimatoprost Solution in Increasing Eyelash Prominence in African Americans With Eyelash Hypotrichosis,Completed,Interventional,2010-07-01,Allergan,Industry,,,4,United States,True,bimatoprost ophthalmic 0.03% solution; vehicle sterile solution (placebo); ,,2011-11-30,89.0,4,True,False,False
NCT00966004,A Study to Evaluate Safety and Efficacy of YM178 in Patients With Overactive Bladder,Completed,Interventional,2010-02-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM178; Placebo; tolterodine; ,,,1139.0,3,True,True,False
NCT00972374,Safety and Efficacy of Brimonidine Tartrate Posterior Segment Drug Delivery System in Improving Visual Function,Completed,Interventional,2010-10-01,Allergan,Industry,,,2,"India Israel Korea, Republic of Philippines United Kingdom United States",True,400 ug Brimonidine Implant; 200 ug Brimonidine Implant; ,,2013-03-13,44.0,2,True,False,False
NCT00987727,Safety and Efficacy of Carboxymethylcellulose for Ocular Surface Integrity in Symptomatic Dry Eye,Completed,Interventional,2010-07-01,Allergan,Industry,,,4,France,True,"carboxymethylcellulose 0.5% , glycerin 0.9% (OPTIVE® MD); sodium hyaluronate 0.18% (VISMED® Multi); ",,2011-08-17,82.0,4,True,False,False
NCT00991458,Study of Cyclosporine in Post-LASIK Patients,Completed,Interventional,2011-04-01,Allergan,Industry,,,2,United States,True,Cyclosporine 0.010% eye drops; Cyclosporine 0.005% eye drops; Placebo (Vehicle for Cyclosporine); ,,2013-05-02,621.0,2,True,False,False
NCT00993265,N-Acetylcysteine for Pediatric Trichotillomania,Completed,Interventional,2012-04-01,Yale University,Other,Trichotillomania Learning Center,Other,2,United States,True,N-Acetylcysteine; Placebo; ,,2014-03-07,39.0,2,True,False,False
NCT00995904,Tolerability and PK of Submicron Budesonide in Children 4 to 11 Years Old With Mild-To-Moderate Stable Asthma,Completed,Interventional,2009-11-01,Allergan,Industry,"MAP Pharmaceuticals, Inc., a wholly owned subsidiary of Allergan",Industry,2,United States,True,84ug MAP0020; 42ug MAP0020; 21ug MAP0020; ,,2013-04-17,25.0,2,True,False,False
NCT00996034,Nicotine Vaccination and Nicotinic Receptor Occupancy,Completed,Interventional,2011-02-01,Yale University,Other,Nabi Biopharmaceuticals National Institute on Drug Abuse (NIDA),Industry NIH,2,United States,True,Nicotine bitartrate; ,,2012-09-12,14.0,2,True,False,False
NCT00999219,A Study of FK199B to Compare Efficacy With Zolpidem by Polysomnography in Patients With Insomnia,Completed,Interventional,2007-07-01,Astellas Pharma Inc,Industry,,,3,Japan,True,FK199B; Zolpidem; ,,,55.0,3,True,True,False
NCT01001195,Safety and Efficacy of Three Formulations of AGN-210669 Ophthalmic Solution Compared With Bimatoprost Ophthalmic Solution,Completed,Interventional,2010-04-01,Allergan,Industry,,,2,United States,True,"AGN-210669 ophthalmic solution, 0.1%; AGN-210669 ophthalmic solution, 0.075%; AGN-210669 ophthalmic solution, 0.05%; bimatoprost ophthalmic solution 0.03%; ",,2013-08-13,165.0,2,True,False,False
NCT01010282,Safety and Efficacy of Two Artificial Tears in Dry Eye Subjects,Completed,Interventional,2010-04-01,Allergan,Industry,,,,United States,True,"Glycerin and Polysorbate 80 based artificial tear; Formulation 1: Carboxymethylcellulose sodium, glycerin and Polysorbate 80, based artificial tear; Formulation 2: Carboxymethylcellulose sodium, glycerin, and Polysorbate 80 based artificial tear; ",,2011-11-09,288.0,5,True,False,False
NCT01011205,Phase 3b Study to Evaluate Advagraf in Combination With Mycophenolate Mofetil and Basiliximab in Liver Transplantation,Completed,Interventional,2013-01-01,Astellas Pharma Inc,Industry,,,3,Argentina Austria Belarus Belgium Brazil Canada Colombia Czech Republic Finland France Germany Hungary Ireland Italy Mexico Poland Romania Russian Federation South Africa Spain Sweden Switzerland United Kingdom,True,Advagraf; Mycophenolate Mofetil; Basiliximab; Corticosteroids; ,,,893.0,3,True,True,False
NCT01017276,A Phase 3 Study in Patients With Chronic Kidney Disease and Hyperphosphatemia on Peritoneal Dialysis,Completed,Interventional,2010-09-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1585; ,,,35.0,3,True,True,False
NCT01018914,A Study to Compare Safety and Efficacy of Prograf + Myfortic and Advagraf + Myfortic in Liver Transplantation Patients,Completed,Interventional,2010-12-01,Astellas Pharma Inc,Industry,"Astellas Pharma Taiwan, Inc.",Industry,4,Taiwan,True,Prograf; Advagraf; Myfortic; ,,,44.0,4,True,True,False
NCT01023841,Safety and Efficacy of Bimatoprost Solution in Treating Eyelash Loss or Hypotrichosis in Children,Completed,Interventional,2012-11-01,Allergan,Industry,,,4,Brazil United States,True,bimatoprost ophthalmic solution 0.03%; Vehicle Sterile Solution; ,,2013-07-09,71.0,4,True,False,False
NCT01028950,YM150 for Prevention of Venous Thromboembolism in Patients With Acute Medical Illness,Completed,Interventional,2010-04-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM150; ,,,52.0,3,True,True,False
NCT01043666,A Study of YM178 in Subjects With Symptoms of Overactive Bladder,Completed,Interventional,2011-09-01,Astellas Pharma Inc,Industry,,,3,"China India Korea, Republic of Taiwan",True,YM178; Placebo; tolterodine ER; ,,,1126.0,3,True,True,False
NCT01044862,Assessment of Multiple Intrauterine Gestations From Ovarian Stimulation,Completed,Interventional,2013-10-01,Yale University,Other,"Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD) Penn State University University of Colorado, Denver University of Michigan University of Pennsylvania University of Texas University of Vermont Wayne State University",NIH Other Other Other Other Other Other Other,3,United States,True,Letrozole (aromatase inhibitor); Clomiphene Citrate; Follicle Stimulating Hormone (gonadotropin); ,,2015-01-06,900.0,3,True,False,False
NCT01054092,A Study to Assess the Long-term Safety and Efficacy of ASP1941 in Japanese Diabetic Patients,Completed,Interventional,2011-07-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; ,,,182.0,3,True,True,False
NCT01057407,A Comparative Study of ASP1585 in Chronic Kidney Disease Patients With Hyperphosphatemia on Hemodialysis,Completed,Interventional,2010-09-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1585; Sevelamer hydrochloride; ,,,110.0,3,True,True,False
NCT01057628,A Study to Assess the Efficacy and Safety of ASP1941 in Japanese Type 2 Diabetes Patients,Completed,Interventional,2010-12-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; placebo; ,,,130.0,3,True,False,True
NCT01058174,Liver Transplant European Study Into the Prevention of Fungal Infection,Completed,Interventional,2012-05-01,Astellas Pharma Inc,Industry,,,3,Austria Belgium France Germany Hungary Ireland Italy Portugal Romania Russian Federation Saudi Arabia Spain Sweden United Kingdom,True,micafungin; fluconazole; liposomal amphotericin B; caspofungin; ,,,350.0,3,True,False,True
NCT01064882,Safety and Efficacy of Bimatoprost Ophthalmic Solution in Increasing Eyelash Prominence,Completed,Interventional,2010-07-01,Allergan,Industry,,,2,United States,True,bimatoprost ophthalmic solution 0.005%; bimatoprost ophthalmic solution 0.015%; bimatoprost ophthalmic solution 0.03%; ,,2011-08-18,104.0,2,True,False,False
NCT01068964,Safety and Efficacy of Bimatoprost Timolol Ophthalmic Solution in Patients With Open Angle Glaucoma or Ocular Hypertension,Completed,Interventional,2010-09-01,Allergan,Industry,,,,China,True,0.03% Bimatoprost/0.5% Timolol Ophthalmic Solution; 0.03% Bimatoprost Ophthalmic Solution and 0.5% Timolol Ophthalmic Solution; ,,2011-12-16,235.0,5,True,False,False
NCT01080209,Safety Extension Study to Evaluate the Biodegradation of the Brimonidine Tartrate Posterior Segment Drug Delivery System,Completed,Interventional,2014-02-01,Allergan,Industry,,,2,"Australia Czech Republic France Germany India Israel Italy Korea, Republic of Philippines Portugal United Kingdom United States",True,Brimo PS DDS®; ,,2015-02-05,215.0,2,True,False,False
NCT01089751,Efficacy of Sanctura XR (Trospium Chloride) for Reducing Overactive Bladder Symptoms in Female Subjects Refractory to Detrol LA (Tolterodine Tartrate Extended Release) Daily,Completed,Interventional,2012-06-01,Allergan,Industry,,,4,United States,True,trospium chloride; placebo; ,,2013-06-12,322.0,4,True,False,False
NCT01093534,Study of 2 Doses of Solifenacin Succinate in Female Subjects With Overactive Bladder.,Completed,Interventional,2011-06-01,Astellas Pharma Inc,Industry,,,4,Austria Belgium Bulgaria Canada Czech Republic France Germany Hungary Israel Italy Norway Poland Romania Russian Federation Slovakia Spain Sweden Turkey United Kingdom United States,True,Placebo; solifenacin; ,,2014-02-26,547.0,4,True,False,False
NCT01099774,Safety and Efficacy of Different Formulations of Bimatoprost Ophthalmic Solution in Patients With Glaucoma or Ocular Hypertension,Completed,Interventional,2011-04-01,Allergan,Industry,,,3,United States,True,Bimatoprost 0.03% Formulation B Ophthalmic Solution; Bimatoprost 0.03% Ophthalmic Solution; ,,2012-04-03,597.0,3,True,False,False
NCT01107392,Safety and Efficacy of Botulinum Toxin Type A to Treat Lower Urinary Tract Symptoms Due to Benign Prostatic Hyperplasia,Completed,Interventional,2012-03-01,Allergan,Industry,,,2,"Canada Czech Republic France Germany Korea, Republic of Philippines Poland United States",True,botulinum toxin Type A; Normal saline; ,,2014-02-24,315.0,2,True,False,False
NCT01109056,Safety and Efficacy of Cyclosporine Ophthalmic Emulsion in Patients With Primary Pterygium,Completed,Interventional,2011-05-01,Allergan,Industry,,,2,Australia Singapore United States,True,cyclosporine ophthalmic emulsion 0.05%; Vehicle; ,,2012-05-22,115.0,2,True,False,False
NCT01110499,Safety and Efficacy of AGN-210961 Ophthalmic Solution Compared With Bimatoprost Ophthalmic Solution in Patients With Glaucoma or Ocular Hypertension,Completed,Interventional,2011-05-01,Allergan,Industry,,,2,United States,True,AGN-210961 Formulation 1; AGN-210961 Formulation 2; AGN-210961 Formulation 3; AGN-210961 Formulation 4; AGN-210961 Formulation 5; AGN-210961 Formulation 6; AGN-210961 Formulation 7; bimatoprost ophthalmic solution 0.03%; ,,2013-05-31,163.0,2,True,False,False
NCT01118572,A Study to Verify the Efficacy of YM177 (Celecoxib) in Postoperative Pain Patients,Completed,Interventional,2010-11-01,Astellas Pharma Inc,Industry,,,3,Japan,True,YM177; etodolac; Placebo; ,,,616.0,3,True,True,False
NCT01122368,A Study to Evaluate Pre-emptive Treatment for Invasive Candidiasis in High Risk Surgical Subjects,Completed,Interventional,2011-12-01,Astellas Pharma Inc,Industry,,,2,Austria Belgium Denmark Finland France Germany Greece Hungary Israel Italy Romania Spain Switzerland Turkey United Kingdom,True,micafungin; placebo; ,,,252.0,2,True,False,True
NCT01126424,A Study to Compare Two Medications With an Inactive Medication and Look at the Effect on a Person's Mental Ability,Completed,Interventional,2010-12-01,Astellas Pharma Inc,Industry,,,4,United Kingdom,True,Solifenacin; Oxybutynin; Placebo; ,,2012-07-05,26.0,4,True,False,False
NCT01129531,A Study of the Safety and Efficacy of AGN-214868 in Patients With Postherpetic Neuralgia,Completed,Interventional,2011-10-01,Allergan,Industry,,,2,Czech Republic Germany Poland United States,True,AGN-214868; Placebo to AGN-214868; ,,2013-09-12,294.0,2,True,False,False
NCT01135433,A Study to Assess the Efficacy and Safety of ASP1941 in Combination With Metformin in Type 2 Diabetic Patients,Completed,Interventional,2011-12-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; Placebo; metformin; ,,,168.0,3,True,False,True
NCT01145001,Enhancing a High School Based Smoking Cessation Program,Completed,Interventional,2014-07-01,Yale University,Other,National Institutes of Health (NIH),NIH,,United States,True,Nicotine Transdermal Patch; ,,2016-08-24,169.0,5,True,False,False
NCT01153581,Sex Hormones and Orthostatic Tolerance,Completed,Interventional,2012-12-01,Yale University,Other,,,2,United States,True,"17 beta estradiol, progesterone, ganirelix acetate; 17 beta estradiol, progesterone, ganirelix acetate; ",,,62.0,2,True,True,False
NCT01157377,Safety and Efficacy Study of AGN-214868 in Patients With Idiopathic Overactive Bladder and Urinary Incontinence,Completed,Interventional,2013-02-01,Allergan,Industry,,,2,France Netherlands United States,True,AGN-214868; AGN-214868 placebo; ,,2014-02-04,160.0,2,True,False,False
NCT01170884,Comparing Safety and Efficacy of Combigan® and Lumigan® With Lumigan® Alone in Glaucoma or Ocular Hypertension Subjects Treated With Xalatan®,Completed,Interventional,2010-09-01,Allergan,Industry,,,4,United States,True,fixed combination of brimonidine tartrate 0.2% timolol maleate 0.5% ophthalmic solution; bimatoprost 0.03% ophthalmic solution; bimatoprost 0.03% ophthalmic solution; hypromellose 0.2% eyedrops; ,,2011-12-07,121.0,4,True,False,False
NCT01172288,N-acetylcysteine (NAC) for Children With Tourette Syndrome,Completed,Interventional,2014-01-01,Yale University,Other,American Academy of Child Adolescent Psychiatry.,Other,2,United States,True,N-Acetylcysteine (NAC); Placebo; ,,,31.0,2,True,True,False
NCT01177098,Safety and Efficacy of a New Formulation of Bimatoprost/Timolol Ophthalmic Solution Compared With Bimatoprost/Timolol Ophthalmic Solution in Patients With Glaucoma or Ocular Hypertension,Completed,Interventional,2012-02-01,Allergan,Industry,,,3,Australia Czech Republic Germany Hungary Israel Russian Federation Spain United Kingdom United States,True,bimatoprost /timolol formulation A fixed combination ophthalmic solution; bimatoprost/timolol fixed combination ophthalmic solution; ,,2013-02-07,561.0,3,True,False,False
NCT01178827,Sanctura Muscarinic Receptor Antagonist Resists Transport (SMART-II) Trial,Completed,Interventional,2011-03-01,Allergan,Industry,,,4,United States,True,trospium chloride; oxybutynin IR; oxybutynin IR placebo; ,,2012-03-23,20.0,4,True,False,False
NCT01181232,A Study to Compare Efficacy and Safety of Zolpidem Modified Release Formulation Versus Zolpidem in Insomnia Patients,Completed,Interventional,2011-04-01,Astellas Pharma Inc,Industry,"Astellas Pharma Taiwan, Inc.",Industry,4,Taiwan,True,Zolpidem MR; Zolpidem IR; ,,,132.0,4,True,True,False
NCT01189747,Safety and Efficacy Study of Botulinum Toxin Type A for the Treatment of Crow's Feet Lines,Completed,Interventional,2011-04-01,Allergan,Industry,,,3,Belgium Canada United Kingdom United States,True,normal saline; ,,2013-09-27,446.0,3,True,False,False
NCT01189760,Safety and Efficacy Study of Botulinum Toxin Type A for the Treatment of Crow's Feet Lines and Frown Lines,Completed,Interventional,2011-03-01,Allergan,Industry,,,3,Canada France Germany United States,True,normal saline; ,,2013-09-27,917.0,3,True,False,False
NCT01194479,Effect of Formoterol on the Counterregulatory Hormonal Response to Hypoglycemia in Type 1 Diabetes.,Completed,Interventional,2014-08-01,Yale University,Other,National Institute of Diabetes and Digestive and Kidney Diseases (NIDDK),NIH,,United States,True,Formoterol; ,,2016-01-28,14.0,5,True,False,False
NCT01209845,Ketamine for Low Mood States in the ER,Completed,Interventional,2010-12-01,Yale University,Other,,,,United States,True,ketamine; ,,,14.0,5,True,True,False
NCT01216943,Safety and Efficacy of Triple Combination Therapy in Patients With Glaucoma or Ocular Hypertension,Completed,Interventional,2012-08-01,Allergan,Industry,,,3,India,True,bimatoprost/brimonidine tartrate/timolol fixed combination ophthalmic solution; ,,2013-07-16,126.0,3,True,False,False
NCT01217606,Safety and Efficacy of Triple Combination Therapy in Patients With Primary Open-Angle Glaucoma or Ocular Hypertension,Completed,Interventional,2014-09-01,Allergan,Industry,,,3,Brazil,True,bimatoprost/brimonidine tartrate/timolol ophthalmic solution (Triple Combination Therapy); Fixed Combination 0.2% brimonidine tartrate/0.5% timolol ophthalmic solution; ,,2015-10-12,185.0,3,True,False,False
NCT01224015,Safety and Efficacy Study of Botulinum Toxin Type A for the Treatment of Crow's Feet Lines and Frown Lines,Completed,Interventional,2011-10-01,Allergan,Industry,,,3,Canada France Germany United States,True,normal saline; ,,2013-09-27,684.0,3,True,False,False
NCT01224028,A Study to Evaluate the Efficacy and Safety of Tacrolimus in Korean Nephropathy Patients,Completed,Interventional,2011-06-01,Astellas Pharma Inc,Industry,"Astellas Pharma Korea, Inc.",Industry,2,"Korea, Republic of",True,Tacrolimus; Placebo; ,,,40.0,2,True,False,True
NCT01224041,Study to Evaluate the Efficacy of Tacrolimus in Rheumatoid Arthritis Patients Shown Unsuccessful Response to Methotrexate,Completed,Interventional,2011-06-01,Astellas Pharma Inc,Industry,"Astellas Pharma Korea, Inc.",Industry,4,"Korea, Republic of",True,Tacrolimus; ,,,78.0,4,True,True,False
NCT01224418,A Study to Evaluate the Efficacy of Tacrolimus in Rheumatoid Arthritis Patients Shown Unsuccessful Response to Methotrexate,Completed,Interventional,2009-08-01,Astellas Pharma Inc,Industry,"Astellas Pharma Korea, Inc.",Industry,4,"Korea, Republic of",True,Tacrolimus; ,,,50.0,4,True,True,False
NCT01225081,A Study to Assess the Efficacy and Safety of ASP1941 in Combination With Pioglitazone in Type 2 Diabetic Patients,Completed,Interventional,2012-04-01,Astellas Pharma Inc,Industry,,,3,Japan,True,ASP1941; Placebo; Pioglitazone; ,,,152.0,3,True,False,True
