nct_id,title,overall_status,study_type,completion_date,lead_sponsor,lead_sponsor_class,collaborator,collaborator_class,phase,locations,has_drug_intervention,drugs,disposition_date,results_date,enrollment,phase_normalised,is_completed,is_overdue,pubmed_results
NCT00707980,Safety and Tolerability of Vortioxetine (Lu AA21004) in Adults With Major Depressive Disorder,Completed,Interventional,2010-07-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,"Australia Croatia France Germany Korea, Republic of Latvia Lithuania Malaysia Netherlands Poland Russian Federation Serbia South Africa Taiwan Ukraine United Kingdom United States",True,Vortioxetine; ,,2013-10-24,836.0,3,True,False,False
NCT00723060,Comparison of Effects Between Conventional Dose and High Dose Escitalopram on Clinical Improvement in Patients With Obsessive-compulsive Disorder,Completed,Interventional,2011-01-01,Seoul National University Hospital,Other,,,4,"Korea, Republic of",True,escitalopram; ,,,176.0,4,True,True,False
NCT00730691,Efficacy of Vortioxetine (Lu AA21004) in Treating Generalized Anxiety Disorder,Completed,Interventional,2009-02-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,United States,True,Placebo; Vortioxetine; Duloxetine; ,,2013-10-25,781.0,3,True,False,False
NCT00731120,Study of Efficacy and Safety of Vortioxetine (Lu AA21004) in Treating Generalized Anxiety Disorder,Completed,Interventional,2009-01-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,United States,True,Vortioxetine; Placebo; ,,2013-10-25,457.0,3,True,False,False
NCT00732901,Clinical Neurobiology of Serotonin and Addiction,Completed,Interventional,2013-02-01,Virginia Commonwealth University,Other,"National Institute on Drug Abuse (NIDA) The University of Texas Health Science Center, Houston",NIH Other,2/3,United States,True,Escitalopram; Mirtazapine; Placebo; ,,,160.0,2,True,True,False
NCT00734071,An Efficacy and Safety Study of Vortioxetine (Lu AA21004) in Treating Generalized Anxiety Disorder,Completed,Interventional,2009-01-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,United States,True,Vortioxetine; Placebo; ,,2013-10-25,304.0,3,True,False,False
NCT00735709,Efficacy Study of Vortioxetine (Lu AA21004) in Adults With Major Depressive Disorder,Completed,Interventional,2009-07-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,"Australia Czech Republic France Germany Korea, Republic of Latvia Lithuania Malaysia Netherlands Poland Russian Federation South Africa Taiwan Ukraine United Kingdom",True,Vortioxetine; Placebo; ,,2013-10-25,560.0,3,True,False,False
NCT00736021,Treatment of Post-traumatic Stress Disorder With High Doses of Escitalopram,Completed,Interventional,2010-03-01,Hadassah Medical Organization,Other,,,,Israel,True,Escitalopram; ,,,38.0,5,True,True,False
NCT00744627,Efficacy and Safety of Vortioxetine (Lu AA21004) for Treatment of Generalized Anxiety Disorder in Adults.,Completed,Interventional,2009-07-01,Takeda,Industry,H. Lundbeck A/S,Industry,3,Estonia Germany Latvia Lithuania Poland Romania Russian Federation Ukraine,True,Vortioxetine; Placebo; ,,2013-10-25,301.0,3,True,False,False
NCT00754962,Bioequivalency Study of Protriptyline 10 mg Tablets Under Fasted Conditions,Completed,Interventional,2007-01-01,Roxane Laboratories,Industry,,,,United States,True,protriptyline; ,,,38.0,5,True,True,False
NCT00755495,Safety and Efficacy of Ramelteon and Doxepin in Subjects With Chronic Insomnia,Completed,Interventional,2007-03-01,Takeda,Industry,,,2,,True,Ramelteon and doxepin; Ramelteon; Doxepin; Placebo; ,,,472.0,2,True,True,False
NCT00757679,Evaluation of the Antinociceptive and Analgesic Effects of Milnacipran,Completed,Interventional,2009-09-01,Pierre Fabre Medicament,Industry,,,2,Switzerland,True,Milnacipran; Placebo; ,,,153.0,2,True,True,False
NCT00757731,FMS European Long-Term Study,Completed,Interventional,2008-10-01,Pierre Fabre Medicament,Industry,,,3,Czech Republic Finland France Germany Italy Norway Portugal Romania Spain Sweden,True,milnacipran; Placebo; ,,,490.0,3,True,False,True
NCT00766350,Comparative Efficacy and Tolerability of Quetiapine XR and Amitriptyline in the Treatment of Fibromyalgia,Completed,Interventional,2010-03-01,Universidad de Granada,Other,AstraZeneca Hospital Clinico Universitario San Cecilio,Industry Other,4,Spain,True,amitriptyline; quetiapine; ,,,90.0,4,True,True,False
NCT00767806,A Study for Patient With Chronic Low Back Pain,Completed,Interventional,2009-07-01,Eli Lilly and Company,Industry,,,3,Brazil Germany Netherlands Poland Russian Federation Spain United States,True,Duloxetine; Placebo; ,,2010-06-24,401.0,3,True,False,False
NCT00782405,"Effect of Quetiapine XR on Sleep in Patients With Major Depression, as Compared With Mirtazapine",Completed,Interventional,2011-04-01,Technische Universität München,Other,,,3,Germany,True,quetiapine; mirtazapine; ,,,40.0,3,True,True,False
NCT00785434,Efficacy and Safety of Escitalopram Doses up to 50mg in Treatment of MDD,Completed,Interventional,2009-12-01,Community Pharmacology Services Ltd,Other,,,4,United Kingdom,True,escitalopram; ,,,60.0,4,True,False,True
NCT00796211,A Single-Center Exploratory Study to Assess the Activity of CRx-197-002 in Plaque Psoriasis,Completed,Interventional,2008-12-01,Zalicus,Industry,,,2,Germany,True,CRx-197; CRx-197; Nortriptyline; Calcipotriol; ,,,20.0,2,True,True,False
NCT00803361,Duloxetine for the Treatment of Generalized Anxiety Disorder,Completed,Interventional,2010-01-01,Eli Lilly and Company,Industry,Boehringer Ingelheim,Industry,3,China,True,Duloxetine; Placebo; ,,2010-11-19,210.0,3,True,False,False
NCT00810069,Early Versus Delayed Switch in Medication in Patients With Major Depressive Disorder,Completed,Interventional,2010-02-01,Eli Lilly and Company,Industry,,,4,Denmark France Greece Hungary Italy Netherlands Romania Slovenia Spain Sweden Turkey,True,Duloxetine Hydrochloride; Escitalopram; ,,2011-02-04,840.0,4,True,False,False
NCT00811252,Randomised Placebo-controlled Duloxetine-referenced Study of Efficacy and Safety of 5 mg of Vortioxetine (Lu AA21004) in Acute Treatment of Major Depressive Disorder in Elderly Patients,Completed,Interventional,2010-02-01,H. Lundbeck A/S,Industry,,,3,,True,Placebo; Vortioxetine (Lu AA21004); Duloxetine; ,,2013-10-28,453.0,3,True,False,False
NCT00812994,Neurotrophic Factors and Depression,Completed,Interventional,2006-12-01,"University of California, San Francisco",Other,,,4,United States,True,Escitalopram; Placebo; ,,,30.0,4,True,True,False
NCT00813735,Eszopiclone Co-Administered With Escitalopram for Insomnia in Elderly Adults With Major Depressive Disorder,Completed,Interventional,2009-03-01,Lehigh Center for Clinical Research,Other,Sunovion,Industry,4,United States,True,Eszopiclone; Placebo; Escitalopram; ,,,60.0,4,True,True,False
NCT00822744,An Eight-week Study of SSR411298 as Treatment for Major Depressive Disorder in Elderly Patients,Completed,Interventional,2010-02-01,Sanofi,Industry,,,2,Chile Mexico Romania Russian Federation Slovakia South Africa Ukraine,True,SSR411298; Escitalopram; Placebo (for SSR411298); ,,,527.0,2,True,True,False
NCT00824044,Quantitative Electroencephalogram (QEEG) Predictors of Response to Psychotherapy Versus Antidepressant Treatment in Depression,Completed,Interventional,2011-03-01,Massachusetts General Hospital,Other,National Alliance for Research on Schizophrenia and Depression,Other,4,United States,True,Escitalopram; ,,2012-12-05,33.0,4,True,False,False
NCT00825825,Brain Effects of Escitalopram and Citalopram Using fMRI,Completed,Interventional,2011-04-01,"Michael Henry, MD",Other,Forest Laboratories,Industry,4,United States,True,Escitalopram; Citalopram; Placebo; ,,2012-06-11,27.0,4,True,False,False
NCT00833443,Study of Medical Treatment for Methamphetamine Addiction,Completed,Interventional,2012-12-01,"University of California, Los Angeles",Other,National Institute on Drug Abuse (NIDA),NIH,2,United States,True,Bupropion; ,,2014-01-10,84.0,2,True,False,False
NCT00833469,Escitalopram (Lexapro) for the Treatment of Postpartum Depression,Completed,Interventional,2011-04-01,Massachusetts General Hospital,Other,Forest Laboratories,Industry,4,United States,True,Escitalopram; ,,2014-07-11,7.0,4,True,False,False
NCT00834652,Adding an Insulin-Sensitizing Medication to Depression Treatment for People Who Are Depressed and Overweight,Completed,Interventional,2013-05-01,Washington University School of Medicine,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Sertraline; Metformin; ,,,255.0,4,True,True,False
NCT00835627,Treatment Trial for Psychogenic Nonepileptic Seizures,Completed,Interventional,2012-12-01,Rhode Island Hospital,Other,American Epilepsy Society Epilepsy Foundation University of Cincinnati Stanford University,Other Other Other Other,4,United States,True,sertraline; ,,,38.0,4,True,False,True
NCT00846339,PET Imaging Study on Occupancy of Dopamine D2 Receptors and Genotypes After Bupropion Administration,Completed,Interventional,2009-03-01,Seoul National University Hospital,Other,"Ministry of Health, Welfare and Family Affairs Korea National Enterprise for Clinical Trials",Other Other,4,"Korea, Republic of",True,Bupropion; ,,,12.0,4,True,True,False
NCT00849693,A Study in the Treatment of Children and Adolescents With Major Depressive Disorder,Completed,Interventional,2011-02-01,Eli Lilly and Company,Industry,,,3,Argentina Canada Mexico United States,True,Placebo; fluoxetine; duloxetine; duloxetine; ,,2012-02-22,463.0,3,True,False,False
NCT00849901,A Study in the Treatment of Children and Adolescents With Major Depressive Disorder,Completed,Interventional,2011-03-01,Eli Lilly and Company,Industry,,,3,France Germany Russian Federation Slovakia South Africa Ukraine United States,True,duloxetine; Placebo; fluoxetine; ,,2012-02-22,337.0,3,True,False,False
NCT00857584,Quetiapine XR Versus Sertraline in Acute Bipolar Depression as add-on Therapy,Completed,Interventional,2011-02-01,AstraZeneca,Industry,,,3,Spain,True,Extended release quetiapine (quetiapine XR); Sertraline; adequate mood stabilizer; ,,2012-02-06,27.0,3,True,False,False
NCT00863057,Combination Pain Therapy in HIV Neuropathy,Completed,Interventional,2010-12-01,National Institute of Allergy and Infectious Diseases (NIAID),NIH,,,2,United States,True,Duloxetine; Duloxetine placebo; Methadone; Methadone placebo; ,,2011-12-14,15.0,2,True,False,False
NCT00872027,Preventing Depression in People Receiving Mechanical Ventilation in an Intensive Care Unit,Completed,Interventional,2011-04-01,University of Minnesota - Clinical and Translational Science Institute,Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Escitalopram; Placebo; ,,,37.0,4,True,True,False
NCT00874003,The Effects of Mirtazapine Versus Placebo on Alcohol Consumption in Male Alcohol High Consumers,Completed,Interventional,2006-07-01,"Sahlgrenska University Hospital, Sweden",Other,,,2,Sweden,True,mirtazapine; placebo; ,,,59.0,2,True,True,False
NCT00887679,Treatment Effects of Escitalopram (Lexapro®) on Generalized Anxiety Disorder in Patients With HIV and AIDS,Completed,Interventional,2009-09-01,Duke University,Other,Forest Laboratories,Industry,3,United States,True,Escitalopram; ,,2012-11-19,30.0,3,True,False,False
NCT00893256,Effect of Add-on Citalopram to Risperidone on Negative Symptoms in Schizophrenia,Completed,Interventional,2007-09-01,"National Institute of Mental Health and Neuro Sciences, India",Other,,,4,India,True,Risperidone; risperidone; Citalopram; Placebo; ,,,48.0,4,True,True,False
NCT00894543,MsFLASH-01: Escitalopram for Menopausal Symptoms in Midlife Women,Completed,Interventional,2010-06-01,Fred Hutchinson Cancer Research Center,Other,National Institute on Aging (NIA) Eunice Kennedy Shriver National Institute of Child Health and Human Development (NICHD) National Center for Complementary and Integrative Health (NCCIH) Office of Research on Women's Health (ORWH),NIH NIH NIH NIH,,United States,True,Escitalopram; ,,2011-02-17,205.0,5,True,False,False
NCT00898807,Citalopram for Agitation in Alzheimer's Disease,Completed,Interventional,2013-09-01,JHSPH Center for Clinical Trials,Other,National Institute on Aging (NIA) National Institute of Mental Health (NIMH),NIH NIH,3,Canada United States,True,citalopram; placebo; ,,2014-03-19,186.0,3,True,False,False
NCT00901407,Lamotrigine Augmentation in Resistant Depression,Completed,Interventional,2006-07-01,Louisiana State University Health Sciences Center in New Orleans,Other,GlaxoSmithKline,Industry,,United States,True,lamotrigine; placebo; paroxetine; ,,,138.0,5,True,False,True
NCT00902226,Escitalopram in Patients With Social Anxiety Disorder,Completed,Interventional,2009-12-01,H. Lundbeck A/S,Industry,,,4,Russian Federation,True,Escitalopram; ,,2011-03-24,30.0,4,True,False,False
NCT00902564,Escitalopram in Patients With Generalized Anxiety Disorder,Completed,Interventional,2009-12-01,H. Lundbeck A/S,Industry,,,4,Russian Federation,True,Escitalopram; ,,2011-03-14,30.0,4,True,False,False
NCT00909155,Brain Imaging Techniques That Predict Antidepressant Responsiveness,Completed,Interventional,2009-12-01,"University of Wisconsin, Madison",Other,Wyeth is now a wholly owned subsidiary of Pfizer,Industry,,United States,True,Venlafaxine ERT; Fluoxetine; ,,2014-12-03,50.0,5,True,False,False
NCT00917059,Personalized Indicators for Predicting Response to SSRI Treatment in Major Depression (The PRISE-MD Study),Completed,Interventional,2012-05-01,"University of California, Los Angeles",Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Escitalopram; Bupropion XL; ,,,172.0,4,True,True,False
NCT00917397,The Outcome of Treatment of Traumatised Refugees With Psychotherapy and/or Antidepressants,Completed,Interventional,2014-04-01,Caecilie Buhmann,Other,,,4,Denmark,True,Sertraline; ,,,280.0,4,True,False,True
NCT00919295,"Study of Indoleamine 2,3-dioxygenase Activity, Serum Levels of Cytokines, BDNF, BH4 and Mirtazapine Efficacy in Fibromyalgia Syndrome",Completed,Interventional,2011-10-01,Mahidol University,Other,University of Texas University of Wuerzburg,Other Other,2,Thailand,True,mirtazapine; placebo; ,,,80.0,2,True,True,False
NCT00933439,Assessment of Cognitive Functioning Before and After Treatment With Duloxetine,Completed,Interventional,2007-09-01,University of Texas Southwestern Medical Center,Other,Eli Lilly and Company,Industry,,United States,True,Duloxetine; ,,,30.0,5,True,True,False
NCT00936299,Bupropion for ADHD in Adolescents With Substance Use Disorder,Completed,Interventional,2013-05-01,"University of Colorado, Denver",Other,National Institute on Drug Abuse (NIDA),NIH,4,United States,True,Bupropion; ,,,105.0,4,True,True,False
NCT00940693,Pilot Study of Duloxetine in Adult Attention Deficit Hyperactivity Disorder(ADHD),Completed,Interventional,2010-12-01,Université de Montréal,Other,Centre hospitalier de l'Université de Montréal (CHUM),Other,2,Canada,True,duloxetine; placebo; ,,,40.0,2,True,True,False
NCT00942708,Safety and Efficacy of Fluoxetine in Pulmonary Arterial Hypertension,Completed,Interventional,2011-06-01,University of Texas Southwestern Medical Center,Other,,,2,United States,True,Fluoxetine; ,,,6.0,2,True,True,False
NCT00953108,"Quetiapine Prolong, Escitalopram and Hypothalamic-pituitary-adrenocortical (HPA) Axis Activity in Depressed Patients",Completed,Interventional,2012-02-01,Ludwig-Maximilians - University of Munich,Other,,,3,Germany,True,quetiapine; escitalopram; ,,,60.0,3,True,False,True
NCT00958204,"Light, Ion, and Fluoxetine Efficacy (LIFE) in Depression",Completed,Interventional,2014-02-01,University of British Columbia,Other,Canadian Institutes of Health Research (CIHR),Other,3,Canada,True,Placebo; Fluoxetine; ,,,134.0,3,True,False,True
NCT00958568,A Study in Relapse Prevention of Treatment-Resistant Depression,Completed,Interventional,2012-03-01,Eli Lilly and Company,Industry,,,3,Argentina India Mexico Puerto Rico Russian Federation South Africa Turkey United States,True,Olanzapine and Fluoxetine combination (OFC); Fluoxetine; ,,2013-03-22,892.0,3,True,False,False
NCT00960830,Mirtazapine Reduces ICD Shocks in ICD Patients With Depression and Anxiety,Completed,Interventional,2008-04-01,Universidad Nacional de Rosario,Other,,,,Argentina,True,mirtazapine; mirtazapine; ,,,40.0,5,True,True,False
NCT00961298,An Open Label Trial of Duloxetine in the Treatment of Irritable Bowel Syndrome and Comorbid Generalized Anxiety Disorder,Completed,Interventional,2011-12-01,West Penn Allegheny Health System,Other,,,4,,True,Duloxetine; ,,2014-03-14,17.0,4,True,False,False
NCT00965081,A Study for Adult Patients With Fibromyalgia,Completed,Interventional,2010-11-01,Eli Lilly and Company,Industry,,,4,Mexico,True,Duloxetine; Placebo; ,,2011-09-28,308.0,4,True,False,False
NCT00965497,Escitalopram (Lexapro) for Depression MS or ALS,Completed,Interventional,2010-03-01,University of South Carolina,Other,,,3,United States,True,escitalopram; ,,2011-04-19,13.0,3,True,False,False
NCT00965562,"Comparison of Fluoxetine, Calcium and Placebo for the Treatment of Moderate to Severe Premenstrual Syndrome (PMS)",Completed,Interventional,2010-06-01,Donaghue Medical Research Foundation,Other,Yale University,Other,,United States,True,Fluoxetine; Calcium; Placebo; ,,2013-07-02,49.0,5,True,False,False
NCT00969852,Pharmacokinetics and Pharmacodynamics of Sertraline After Low Dose Administration,Completed,Interventional,2009-08-01,Seoul National University Hospital,Other,"Ministry of Health, Welfare and Family Affairs Korea National Enterprise for Clinical Trials",Other Other,4,"Korea, Republic of",True,Sertraline; ,,,10.0,4,True,False,True
NCT00971815,Effects of 3 Months of Selective Serotonin Reuptake Inhibitor (SSRI)-Treatment on Metabolism and Hypothalamic-pituitary-adrenal (HPA)-Axis in Young Men Born With Low Birth Weight,Completed,Interventional,2011-09-01,University of Aarhus,Other,,,,Denmark,True,Escitalopram; placebo; ,,,60.0,5,True,True,False
NCT00977353,N-methylglycine (Sarcosine) Treatment for Depression,Completed,Interventional,2011-07-01,China Medical University Hospital,Other,"National Science Council, Taiwan",Other,2,Taiwan,True,citalopram; sarcosine; ,,,40.0,2,True,False,True
NCT00981149,Duloxetine for Treatment of Painful Temporomandibular Joint Disorder,Completed,Interventional,2011-11-01,University of Maryland,Other,,,,United States,True,duloxetine; ,,,24.0,5,True,True,False
NCT00985504,A Study of Patients With Major Depressive Disorder and Residual Apathy,Completed,Interventional,2010-12-01,Eli Lilly and Company,Industry,Boehringer Ingelheim,Industry,4,Australia Canada Mexico Russian Federation Taiwan,True,Duloxetine; Escitalopram; ,,2011-08-29,483.0,4,True,False,False
NCT00986310,Efficacy of Fluoxetine in Reducing Ictal Hypoventilation in Patients With Partial Epilepsy,Completed,Interventional,2012-02-01,"University of California, Davis",Other,Citizens United for Research in Epilepsy,Other,,United States,True,Fluoxetine; Placebo; ,,,60.0,5,True,True,False
NCT00989157,Effects of Gastric Bypass on Blood Levels of Duloxetine,Completed,Interventional,2012-10-01,"Neuropsychiatric Research Institute, Fargo, North Dakota",Other,University of North Dakota Eli Lilly and Company,Other Industry,3,United States,True,Duloxetine; ,,2014-04-08,20.0,3,True,False,False
NCT00993876,Cognitive Flexibility in Major Depression in the Course of Pharmacological and Psychotherapeutic Treatment,Completed,Interventional,2008-08-01,Zentrum für Integrative Psychiatrie,Other,German Research Foundation,Other,,Germany,True,citalopram; reboxetine; ,,,45.0,5,True,True,False
NCT01000805,A Study of Duloxetine in Major Depressive Disorder (MDD) and Associated Painful Symptoms,Completed,Interventional,2010-10-01,Eli Lilly and Company,Industry,,,4,France Germany Puerto Rico Romania Sweden United States,True,Duloxetine; Placebo; ,,2011-10-05,528.0,4,True,False,False
NCT01011751,Treatment of Hot Flushes Caused by Leuprorelin 11.25 mg in Prostate Adenocarcinoma,Completed,Interventional,2007-12-01,Takeda,Industry,,,3,France,True,Cyproterone acetate; Medroxyprogesterone acetate; Venlafaxine; Leuprorelin; Flutamide; Placebo; ,,,311.0,3,True,False,True
NCT01014585,Discontinuation Study of the Durability of Effect of Milnacipran for the Treatment of Fibromyalgia,Completed,Interventional,2010-05-01,Forest Laboratories,Industry,"Cypress Bioscience, Inc.",Industry,4,United States,True,Placebo; Milnacipran; ,,2011-06-07,340.0,4,True,False,False
NCT01018680,A Study Comparing Duloxetine Versus Placebo in Patients Taking a Nonsteroidal Anti-inflammatory Drug (NSAID) for Knee Pain Due to Osteoarthritis,Completed,Interventional,2011-04-01,Eli Lilly and Company,Industry,,,3,Puerto Rico United States,True,Duloxetine; Placebo; ,,2012-03-29,524.0,3,True,False,False
NCT01020799,AZD7268 Safety and Tolerability Study,Completed,Interventional,2010-04-01,AstraZeneca,Industry,,,2,United States,True,AZD7268; Escitalopram; Placebo capsules; Placebo tablets; ,,2012-01-11,247.0,2,True,False,False
NCT01022632,Effect of Curcumin as Nutraceutical in Patients of Depression,Completed,Interventional,2010-01-01,"Government Medical College, Bhavnagar",Other,"Health and Family Welfare Department, Government of Gujarat, India Arjuna Natural Extracts Ltd.",Other Industry,,India,True,Fluoxetine; ,,,60.0,5,True,True,False
NCT01023659,Distribution of Bupropion and Varenicline to Increase Smoking Cessation Attempts,Completed,Interventional,2011-12-01,Centre for Addiction and Mental Health,Other,Ontario Ministry of Health Promotion & Sport,Other,4,Canada,True,bupropion; varenicline; ,,2013-02-14,923.0,4,True,False,False
NCT01024491,Efficacy and Safety of Paroxetine Daily Doses of 15 mg and 20 mg in the Treatment of Premature Ejaculation,Completed,Interventional,2009-03-01,MorePharma Corporation,Industry,,,3,Mexico,True,paroxetine; paroxetine; placebo; ,,,174.0,3,True,True,False
NCT01027559,fMRI Study of Treatment Changes in Major Depression,Completed,Interventional,2014-01-01,Washington University School of Medicine,Other,National Institute of Mental Health (NIMH),NIH,,United States,True,Sertraline; ,,,97.0,5,True,True,False
NCT01028014,"Medication Effects on Periurethral Sensation,Urethral Sphincter Activity and Pressure Flow Parameters",Completed,Interventional,2011-04-01,University of Alabama at Birmingham,Other,Astellas Pharma Inc,Industry,,United States,True,Pseudoephedrine; Tamsulosin; Imipramine; Cyclobenzaprine; Lactose capsule; Solifenacin; ,,2011-06-29,56.0,5,True,False,False
NCT01028352,Study to Assess Effect of 8 Wks of Duloxetine Therapy on Breast Cancer Patients With Aromatase-Inhibitor Associated Pain,Completed,Interventional,2010-11-01,University of Michigan Cancer Center,Other,Eli Lilly and Company,Industry,,United States,True,Duloxetine; ,,2012-01-30,35.0,5,True,False,False
NCT01028482,Treatment of Postpartum Depression With Psychotherapy and Add-on Sertraline,Completed,Interventional,2010-11-01,Tel-Aviv Sourasky Medical Center,Other,,,,Israel,True,Sertraline; placebo; ,,,42.0,5,True,False,True
NCT01032434,"An 8-week, Open-label Study to Evaluate the Effect of Sertraline on Polysomnogram in Depressive Patients With Insomnia",Completed,Interventional,2012-05-01,Guang Dong Provincial Mental Health Institute,Other,,,,China,True,sertraline; ,,,31.0,5,True,False,True
NCT01033084,Efficacy Study of Transcranial Direct Current Stimulation to Treat Major Depressive Disorder,Completed,Interventional,2011-12-01,University of Sao Paulo,Other,Fundação de Amparo à Pesquisa do Estado de São Paulo,Other,2/3,Brazil,True,Sertraline; ,,,120.0,2,True,False,True
NCT01034995,A Trial Evaluating the Efficacy and Tolerability of SSR125543 in Outpatients With Major Depressive Disorder,Completed,Interventional,2011-03-01,Sanofi,Industry,,,2,Belgium Canada Chile Estonia Finland France Germany Netherlands Russian Federation Slovakia South Africa Sweden,True,SSR125543; escitalopram; placebo; ,,,580.0,2,True,True,False
NCT01035073,Functional Change and Efficacy of Duloxetine in Patients With Co-Morbid Depression & Soft Tissue Discomfort Syndrome,Completed,Interventional,2009-05-01,University of Pennsylvania,Other,Eli Lilly and Company,Industry,4,United States,True,Duloxetine; ,,,22.0,4,True,True,False
NCT01051466,A Study of the Neurobiology of Depression,Completed,Interventional,2013-03-01,Eli Lilly and Company,Industry,,,4,United Kingdom,True,Duloxetine; ,,2014-02-17,60.0,4,True,False,False
NCT01065649,Effect of Nortriptyline in Cortical Representation of Heartburn in Nonerosive Reflux Disease (NERD) Patients,Completed,Interventional,2010-06-01,Universidade de Passo Fundo,Other,Conselho Nacional de Desenvolvimento Científico e Tecnológico,Other,3,Brazil,True,Nortriptyline; Placebo arm; ,,,20.0,3,True,True,False
NCT01070329,A Study in Depression and Associated Painful Physical Symptoms,Completed,Interventional,2011-03-01,Eli Lilly and Company,Industry,,,4,Puerto Rico United States,True,Duloxetine; Placebo; ,,2012-01-10,527.0,4,True,False,False
NCT01075529,Early Prediction of Fluoxetine Response,Completed,Interventional,2010-02-01,Kaohsiung Kai-Suan Psychiatric Hospital,Other,,,4,Taiwan,True,fluoxetine; ,,,140.0,4,True,True,False
NCT01077375,Study of Milnacipran in Patients With Inadequate Response to Duloxetine for the Treatment of Fibromyalgia,Completed,Interventional,2010-12-01,Forest Laboratories,Industry,"Cypress Bioscience, Inc.",Industry,4,United States,True,Placebo; Milnacipran; ,,2011-12-21,107.0,4,True,False,False
NCT01082237,Biomarkers for Outcomes In Late-life Depression (BOLD),Completed,Interventional,2012-10-01,"University of California, Los Angeles",Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Escitalopram; ,,,80.0,4,True,True,False
NCT01089556,A Study in Painful Diabetic Neuropathy,Completed,Interventional,2011-11-01,Eli Lilly and Company,Industry,Boehringer Ingelheim,Industry,3,"Australia Canada Croatia France Germany Greece Italy Korea, Republic of Mexico Netherlands Poland Spain Sweden Switzerland Turkey United Kingdom",True,Duloxetine; Pregabalin; Placebo; ,,2012-10-30,811.0,3,True,False,False
NCT01097980,Trazodone for SSRI-sexual Dsyfunction,Completed,Interventional,2012-01-01,"Beitou Armed Forces Hospital, Taipei, Taiwan",Other,,,,Taiwan,True,Trazodone; Placebo; ,,,56.0,5,True,True,False
NCT01098318,Rhodiola Rosea Therapy of Major Depressive Disorder,Completed,Interventional,2013-07-01,University of Pennsylvania,Other,National Center for Complementary and Integrative Health (NCCIH),NIH,3,United States,True,Sertraline; ,,2015-07-20,58.0,3,True,False,False
NCT01101685,Neural Responses and Dysphoria: Modulation by a Pharmacological Probe,Completed,Interventional,2011-03-01,University of Oxford,Other,"P1vital Limited University of Manchester Institute of Psychiatry, London",Industry Other Other,4,United Kingdom,True,Escitalopram; Placebo; ,,,160.0,4,True,True,False
NCT01108731,The Effect of Milnacipran in Patients With Fibromyalgia,Completed,Interventional,2014-01-01,Beth Israel Medical Center,Other,,,2/3,United States,True,Milnacipran; Placebo; ,,2014-07-07,37.0,2,True,False,False
NCT01117857,Duloxetine for Menopausal Depression,Completed,Interventional,2011-06-01,Massachusetts General Hospital,Other,,,4,United States,True,Duloxetine; ,,2014-07-03,29.0,4,True,False,False
NCT01118780,A Study of Duloxetine in Elderly Generalized Anxiety Disorder,Completed,Interventional,2012-07-01,Eli Lilly and Company,Industry,,,4,Argentina Austria Canada Germany Mexico Poland Puerto Rico United Kingdom United States,True,Duloxetine; Placebo; ,,2013-06-25,291.0,4,True,False,False
NCT01119638,Escitalopram Treatment for BPSD in Alzheimer's Disease in Comparison to Risperidone,Completed,Interventional,2010-04-01,Abarbanel Mental Health Center,Other,,,4,Israel,True,Escitalopram; Risperidone; ,,,40.0,4,True,True,False
NCT01130103,Combination Treatment for Posttraumatic Stress Disorder (PTSD) After the World Trade Center (WTC) Attack,Completed,Interventional,2010-02-01,"Research Foundation for Mental Hygiene, Inc.",Other,National Institute of Mental Health (NIMH),NIH,4,United States,True,Paroxetine; ,,2012-07-09,37.0,4,True,False,False
NCT01140906,Randomised Placebo-controlled Duloxetine-referenced Study of Efficacy and Safety of 15 and 20 mg of Vortioxetine (Lu AA21004) in Acute Treatment of Major Depressive Disorder in Adults,Completed,Interventional,2011-09-01,H. Lundbeck A/S,Industry,,,3,,True,Placebo; Vortioxetine (Lu AA21004); Duloxetine; ,,2013-10-28,607.0,3,True,False,False
NCT01142258,Trazodone for Sleep Disorders in Alzheimer's Disease,Completed,Interventional,2012-04-01,Brasilia University Hospital,Other,Universidade Federal do Paraná,Other,3,Brazil,True,Trazodone; Placebo; ,,,40.0,3,True,False,True
NCT01146548,Fluoxetine in Multiple System Atrophy Patients,Completed,Interventional,2011-06-01,"University Hospital, Toulouse",Other,"Clinical Research Center, Toulouse",Other,2,France,True,FLUOXETINE; ,,,87.0,2,True,True,False
NCT01148316,Developing Adaptive Treatment Strategies for Children and Adolescents With Obsessive-compulsive Disorder.,Completed,Interventional,2013-06-01,Roseli Shavitt,Other,University of Pernambuco,Other,,Brazil,True,fluoxetine; ,,,144.0,5,True,True,False
NCT01148472,Efficacy and Tolerability of Escitalopram and Duloxetine in Outpatients With Major Depressive Disorder,Completed,Interventional,2006-09-01,H. Lundbeck A/S,Industry,,,4,,True,Escitalopram; Duloxetine; ,,,294.0,4,True,True,False
